timestamp,query_type,hit,latency_ms,zone,cache_key
1777492692227,q4,1,4,Z1,N/A
1777492692228,q2,1,4,Z2,N/A
1777492692228,q5,1,4,Z5,N/A
1777492692229,q5,1,4,Z1,N/A
1777492692230,q1,1,4,Z3,N/A
1777492692231,q3,1,3,Z5,N/A
1777492692231,q4,1,4,Z3,N/A
1777492692232,q5,1,18,Z4,N/A
1777492692232,q1,1,17,Z2,N/A
1777492692234,q5,1,17,Z2,N/A
1777492692234,q4,1,18,Z1,N/A
1777492692235,q2,1,17,Z2,N/A
1777492692235,q5,1,17,Z5,N/A
1777492692236,q4,1,17,Z3,N/A
1777492692237,q5,1,17,Z1,N/A
1777492692237,q1,1,17,Z3,N/A
1777492692238,q3,1,17,Z5,N/A
1777492693214,q3,1,1,Z2,N/A
1777492693216,q3,1,1,Z2,N/A
1777492693217,q3,1,2,Z5,N/A
1777492693217,q4,1,2,Z2,N/A
1777492693218,q2,1,2,Z2,N/A
1777492693218,q3,1,2,Z2,N/A
1777492693218,q1,1,2,Z5,N/A
1777492693219,q5,1,3,Z4,N/A
1777492693219,q2,1,2,Z5,N/A
1777492693219,q1,1,2,Z3,N/A
1777492693220,q3,1,7,Z2,N/A
1777492693220,q3,1,7,Z2,N/A
1777492693221,q3,1,8,Z5,N/A
1777492693221,q4,1,8,Z2,N/A
1777492693221,q2,1,9,Z2,N/A
1777492693222,q3,1,10,Z2,N/A
1777492693223,q1,1,9,Z5,N/A
1777492693223,q5,1,10,Z4,N/A
1777492693223,q2,1,11,Z5,N/A
1777492693224,q1,1,11,Z3,N/A
1777492694219,q5,1,1,Z1,N/A
1777492694220,q4,1,2,Z2,N/A
1777492694220,q3,1,2,Z1,N/A
1777492694221,q3,1,2,Z1,N/A
1777492694222,q4,1,1,Z2,N/A
1777492694222,q5,1,1,Z2,N/A
1777492694223,q1,1,2,Z3,N/A
1777492694224,q4,1,2,Z2,N/A
1777492694225,q1,1,3,Z2,N/A
1777492694226,q5,1,3,Z3,N/A
1777492694227,q5,1,10,Z1,N/A
1777492694228,q4,1,10,Z2,N/A
1777492694229,q3,1,11,Z1,N/A
1777492694229,q3,1,11,Z1,N/A
1777492694230,q4,1,13,Z2,N/A
1777492694231,q5,1,13,Z2,N/A
1777492694231,q1,1,14,Z3,N/A
1777492694232,q4,1,14,Z2,N/A
1777492694232,q1,1,15,Z2,N/A
1777492694234,q5,1,16,Z3,N/A
1777492695225,q5,1,3,Z1,N/A
1777492695226,q2,1,3,Z1,N/A
1777492695226,q4,1,3,Z1,N/A
1777492695227,q2,1,4,Z1,N/A
1777492695228,q3,1,3,Z4,N/A
1777492695228,q5,1,4,Z2,N/A
1777492695229,q1,1,4,Z1,N/A
1777492695230,q3,1,4,Z1,N/A
1777492695231,q1,1,4,Z3,N/A
1777492695232,q1,1,5,Z1,N/A
1777492695233,q5,1,15,Z1,N/A
1777492695233,q2,1,15,Z1,N/A
1777492695234,q4,1,15,Z1,N/A
1777492695234,q2,1,16,Z1,N/A
1777492695235,q3,1,16,Z4,N/A
1777492695235,q5,1,17,Z2,N/A
1777492695235,q1,1,17,Z1,N/A
1777492695236,q3,1,18,Z1,N/A
1777492695236,q1,1,18,Z3,N/A
1777492695237,q1,1,18,Z1,N/A
1777492696220,q4,1,2,Z1,N/A
1777492696221,q3,1,1,Z1,N/A
1777492696221,q1,1,2,Z5,N/A
1777492696222,q4,1,2,Z1,N/A
1777492696223,q5,1,2,Z2,N/A
1777492696224,q5,1,2,Z1,N/A
1777492696225,q2,1,3,Z3,N/A
1777492696226,q3,1,3,Z3,N/A
1777492696226,q1,1,2,Z1,N/A
1777492696227,q3,1,3,Z1,N/A
1777492696228,q4,1,10,Z1,N/A
1777492696229,q3,1,10,Z1,N/A
1777492696230,q1,1,11,Z5,N/A
1777492696230,q4,1,11,Z1,N/A
1777492696231,q5,1,12,Z2,N/A
1777492696231,q5,1,12,Z1,N/A
1777492696232,q2,1,12,Z3,N/A
1777492696233,q3,1,13,Z3,N/A
1777492696233,q1,1,14,Z1,N/A
1777492696234,q3,1,14,Z1,N/A
1777492697219,q3,1,2,Z1,N/A
1777492697223,q5,1,3,Z5,N/A
1777492697223,q2,1,2,Z3,N/A
1777492697224,q2,1,3,Z1,N/A
1777492697225,q5,1,3,Z3,N/A
1777492697226,q5,1,3,Z3,N/A
1777492697226,q2,1,4,Z2,N/A
1777492697227,q4,1,4,Z3,N/A
1777492697228,q1,1,3,Z3,N/A
1777492697228,q4,1,4,Z1,N/A
1777492697229,q3,1,11,Z1,N/A
1777492697230,q5,1,11,Z5,N/A
1777492697230,q2,1,11,Z3,N/A
1777492697231,q2,1,12,Z1,N/A
1777492697231,q5,1,12,Z3,N/A
1777492697232,q5,1,13,Z3,N/A
1777492697232,q4,1,14,Z1,N/A
1777492697233,q2,1,13,Z2,N/A
1777492697233,q4,1,14,Z3,N/A
1777492697234,q1,1,15,Z3,N/A
1777492698220,q2,1,2,Z1,N/A
1777492698221,q5,1,1,Z2,N/A
1777492698221,q3,1,1,Z4,N/A
1777492698222,q4,1,2,Z2,N/A
1777492698222,q2,1,2,Z5,N/A
1777492698223,q3,1,2,Z2,N/A
1777492698223,q2,1,2,Z2,N/A
1777492698224,q2,1,8,Z1,N/A
1777492698224,q5,1,3,Z2,N/A
1777492698225,q3,1,1,Z1,N/A
1777492698225,q1,1,2,Z3,N/A
1777492698226,q5,1,9,Z2,N/A
1777492698226,q2,1,11,Z5,N/A
1777492698227,q3,1,9,Z4,N/A
1777492698227,q4,1,10,Z2,N/A
1777492698229,q3,1,10,Z2,N/A
1777492698230,q2,1,11,Z2,N/A
1777492698231,q5,1,12,Z2,N/A
1777492698232,q3,1,12,Z1,N/A
1777492698232,q1,1,12,Z3,N/A
1777492699236,q3,1,7,Z2,N/A
1777492699239,q4,1,7,Z2,N/A
1777492699242,q4,1,8,Z2,N/A
1777492699244,q4,1,8,Z2,N/A
1777492699245,q2,1,9,Z4,N/A
1777492699247,q5,1,8,Z2,N/A
1777492699248,q4,1,12,Z1,N/A
1777492699249,q5,1,13,Z2,N/A
1777492699250,q5,1,14,Z3,N/A
1777492699251,q3,1,31,Z2,N/A
1777492699253,q4,1,32,Z2,N/A
1777492699254,q4,1,32,Z2,N/A
1777492699254,q4,1,33,Z2,N/A
1777492699255,q2,1,33,Z4,N/A
1777492699256,q5,1,34,Z2,N/A
1777492699257,q4,1,35,Z1,N/A
1777492699258,q5,1,35,Z2,N/A
1777492699259,q5,1,35,Z3,N/A
1777492699261,q4,0,37,Z5,N/A
1777492699263,q4,0,48,Z5,N/A
1777492700219,q3,1,1,Z3,N/A
1777492700220,q2,1,1,Z1,N/A
1777492700221,q3,1,2,Z2,N/A
1777492700221,q3,1,2,Z4,N/A
1777492700222,q2,1,2,Z2,N/A
1777492700223,q1,1,2,Z2,N/A
1777492700223,q3,1,2,Z1,N/A
1777492700224,q5,1,2,Z1,N/A
1777492700224,q2,1,2,Z2,N/A
1777492700225,q2,1,2,Z4,N/A
1777492700226,q3,1,7,Z3,N/A
1777492700226,q2,1,7,Z1,N/A
1777492700227,q3,1,8,Z2,N/A
1777492700228,q3,1,8,Z4,N/A
1777492700228,q2,1,9,Z2,N/A
1777492700229,q1,1,8,Z2,N/A
1777492700229,q3,1,9,Z1,N/A
1777492700230,q5,1,10,Z1,N/A
1777492700230,q2,1,10,Z2,N/A
1777492700231,q2,1,11,Z4,N/A
1777492701228,q1,1,3,Z2,N/A
1777492701229,q1,1,2,Z3,N/A
1777492701231,q3,1,3,Z3,N/A
1777492701232,q3,1,4,Z4,N/A
1777492701234,q2,1,4,Z1,N/A
1777492701235,q4,1,4,Z4,N/A
1777492701236,q4,1,4,Z4,N/A
1777492701238,q1,1,17,Z2,N/A
1777492701240,q5,1,8,Z1,N/A
1777492701242,q5,1,3,Z1,N/A
1777492701244,q1,1,3,Z2,N/A
1777492701245,q1,1,20,Z3,N/A
1777492701247,q4,1,27,Z4,N/A
1777492701248,q3,1,21,Z3,N/A
1777492701249,q3,1,22,Z4,N/A
1777492701250,q2,1,24,Z1,N/A
1777492701251,q4,1,25,Z4,N/A
1777492701253,q5,1,28,Z1,N/A
1777492701253,q5,1,33,Z1,N/A
1777492701254,q1,1,33,Z2,N/A
1777492702237,q2,1,5,Z2,N/A
1777492702239,q3,1,5,Z3,N/A
1777492702241,q4,1,5,Z4,N/A
1777492702243,q1,1,6,Z3,N/A
1777492702244,q4,1,7,Z3,N/A
1777492702246,q1,1,7,Z2,N/A
1777492702248,q3,1,8,Z2,N/A
1777492702250,q2,1,8,Z2,N/A
1777492702252,q1,1,8,Z1,N/A
1777492702254,q3,1,11,Z1,N/A
1777492702255,q2,1,28,Z2,N/A
1777492702256,q3,1,29,Z3,N/A
1777492702258,q4,1,31,Z4,N/A
1777492702259,q1,1,33,Z3,N/A
1777492702260,q4,1,34,Z3,N/A
1777492702260,q1,1,36,Z2,N/A
1777492702261,q3,1,37,Z2,N/A
1777492702262,q2,1,37,Z2,N/A
1777492702263,q1,1,39,Z1,N/A
1777492702264,q3,1,39,Z1,N/A
1777492703221,q1,1,2,Z2,N/A
1777492703223,q1,1,2,Z1,N/A
1777492703224,q5,1,1,Z3,N/A
1777492703224,q3,1,2,Z4,N/A
1777492703225,q3,1,2,Z2,N/A
1777492703226,q4,1,2,Z1,N/A
1777492703226,q2,1,3,Z2,N/A
1777492703227,q1,1,3,Z3,N/A
1777492703228,q2,1,3,Z4,N/A
1777492703228,q4,1,3,Z3,N/A
1777492703229,q1,1,9,Z2,N/A
1777492703229,q1,1,8,Z1,N/A
1777492703229,q5,1,9,Z3,N/A
1777492703230,q3,1,9,Z4,N/A
1777492703230,q3,1,9,Z2,N/A
1777492703231,q4,1,10,Z1,N/A
1777492703231,q2,1,10,Z2,N/A
1777492703231,q1,1,11,Z3,N/A
1777492703232,q4,1,11,Z3,N/A
1777492703232,q2,1,11,Z4,N/A
1777492704227,q3,1,3,Z1,N/A
1777492704232,q4,1,3,Z2,N/A
1777492704233,q5,1,3,Z5,N/A
1777492704234,q1,1,3,Z1,N/A
1777492704235,q4,1,4,Z3,N/A
1777492704236,q3,1,4,Z4,N/A
1777492704236,q4,1,4,Z3,N/A
1777492704237,q3,1,4,Z5,N/A
1777492704238,q1,1,5,Z2,N/A
1777492704239,q3,1,5,Z5,N/A
1777492704241,q3,1,17,Z1,N/A
1777492704242,q4,1,17,Z2,N/A
1777492704243,q5,1,16,Z5,N/A
1777492704244,q1,1,16,Z1,N/A
1777492704244,q4,1,17,Z3,N/A
1777492704245,q3,1,17,Z4,N/A
1777492704246,q4,1,18,Z3,N/A
1777492704247,q3,1,17,Z5,N/A
1777492704248,q1,1,17,Z2,N/A
1777492704249,q3,1,19,Z5,N/A
1777492705239,q2,1,4,Z4,N/A
1777492705242,q2,1,4,Z1,N/A
1777492705244,q5,1,5,Z1,N/A
1777492705246,q4,1,5,Z2,N/A
1777492705247,q4,1,6,Z2,N/A
1777492705249,q3,1,7,Z3,N/A
1777492705251,q5,1,7,Z3,N/A
1777492705254,q5,1,7,Z2,N/A
1777492705256,q5,1,8,Z2,N/A
1777492705259,q1,1,13,Z3,N/A
1777492705260,q2,1,30,Z4,N/A
1777492705262,q2,1,30,Z1,N/A
1777492705264,q5,1,32,Z1,N/A
1777492705265,q4,1,33,Z2,N/A
1777492705266,q4,1,34,Z2,N/A
1777492705267,q3,1,35,Z3,N/A
1777492705269,q5,1,37,Z3,N/A
1777492705270,q5,1,38,Z2,N/A
1777492705271,q5,1,39,Z2,N/A
1777492705272,q1,1,39,Z3,N/A
1777492706240,q1,1,5,Z1,N/A
1777492706242,q1,1,5,Z2,N/A
1777492706244,q5,1,6,Z4,N/A
1777492706245,q2,1,5,Z1,N/A
1777492706247,q2,1,6,Z1,N/A
1777492706248,q4,1,6,Z2,N/A
1777492706249,q2,1,5,Z5,N/A
1777492706250,q1,1,26,Z1,N/A
1777492706251,q3,1,11,Z4,N/A
1777492706252,q3,1,5,Z4,N/A
1777492706254,q1,1,5,Z1,N/A
1777492706255,q1,1,29,Z2,N/A
1777492706256,q2,1,31,Z1,N/A
1777492706256,q5,1,30,Z4,N/A
1777492706257,q2,1,30,Z1,N/A
1777492706258,q4,1,31,Z2,N/A
1777492706259,q2,1,32,Z5,N/A
1777492706260,q3,1,32,Z4,N/A
1777492706261,q3,1,35,Z4,N/A
1777492706262,q1,1,35,Z1,N/A
1777492707239,q2,1,6,Z5,N/A
1777492707250,q4,1,7,Z2,N/A
1777492707251,q5,1,7,Z2,N/A
1777492707253,q3,1,9,Z1,N/A
1777492707254,q2,1,9,Z2,N/A
1777492707256,q2,1,10,Z1,N/A
1777492707257,q1,1,10,Z4,N/A
1777492707258,q4,1,11,Z1,N/A
1777492707259,q3,1,12,Z3,N/A
1777492707261,q5,1,13,Z2,N/A
1777492707262,q2,1,34,Z5,N/A
1777492707263,q4,1,34,Z2,N/A
1777492707264,q5,1,35,Z2,N/A
1777492707266,q3,1,35,Z1,N/A
1777492707266,q2,1,35,Z2,N/A
1777492707267,q3,1,37,Z3,N/A
1777492707268,q2,1,35,Z1,N/A
1777492707269,q1,1,37,Z4,N/A
1777492707270,q4,1,37,Z1,N/A
1777492707271,q5,1,38,Z2,N/A
1777492708232,q4,1,2,Z2,N/A
1777492708234,q3,1,2,Z1,N/A
1777492708235,q1,1,2,Z2,N/A
1777492708236,q5,1,3,Z1,N/A
1777492708237,q3,1,3,Z3,N/A
1777492708238,q3,1,3,Z4,N/A
1777492708239,q1,1,4,Z2,N/A
1777492708241,q1,1,4,Z3,N/A
1777492708242,q4,1,6,Z1,N/A
1777492708242,q4,1,1,Z3,N/A
1777492708243,q4,1,14,Z2,N/A
1777492708244,q3,1,16,Z1,N/A
1777492708245,q1,1,16,Z2,N/A
1777492708246,q5,1,17,Z1,N/A
1777492708246,q3,1,18,Z3,N/A
1777492708247,q4,1,22,Z3,N/A
1777492708248,q3,1,18,Z4,N/A
1777492708248,q1,1,19,Z2,N/A
1777492708249,q1,1,20,Z3,N/A
1777492708250,q4,1,20,Z1,N/A
1777492709235,q4,1,4,Z2,N/A
1777492709241,q2,1,4,Z2,N/A
1777492709241,q1,1,5,Z3,N/A
1777492709242,q2,1,5,Z2,N/A
1777492709243,q4,1,5,Z3,N/A
1777492709243,q4,1,5,Z5,N/A
1777492709244,q1,1,6,Z2,N/A
1777492709244,q5,1,6,Z1,N/A
1777492709245,q3,1,6,Z2,N/A
1777492709245,q4,1,7,Z4,N/A
1777492709246,q4,1,19,Z2,N/A
1777492709246,q2,1,18,Z2,N/A
1777492709247,q1,1,18,Z3,N/A
1777492709248,q2,1,18,Z2,N/A
1777492709248,q4,1,18,Z3,N/A
1777492709249,q4,1,18,Z5,N/A
1777492709250,q1,1,18,Z2,N/A
1777492709250,q5,1,18,Z1,N/A
1777492709250,q3,1,18,Z2,N/A
1777492709251,q4,1,17,Z4,N/A
1777492710228,q5,1,1,Z2,N/A
1777492710230,q3,1,1,Z3,N/A
1777492710231,q2,1,1,Z2,N/A
1777492710232,q1,1,2,Z1,N/A
1777492710232,q3,1,2,Z1,N/A
1777492710233,q3,1,2,Z2,N/A
1777492710233,q5,1,2,Z1,N/A
1777492710234,q1,1,2,Z4,N/A
1777492710234,q2,1,3,Z4,N/A
1777492710235,q4,1,2,Z4,N/A
1777492710235,q5,1,6,Z2,N/A
1777492710236,q3,1,7,Z3,N/A
1777492710236,q2,1,7,Z2,N/A
1777492710237,q1,1,7,Z1,N/A
1777492710237,q3,1,8,Z1,N/A
1777492710237,q3,1,7,Z2,N/A
1777492710238,q5,1,8,Z1,N/A
1777492710238,q1,1,8,Z4,N/A
1777492710238,q4,1,10,Z4,N/A
1777492710239,q2,1,9,Z4,N/A
1777492711243,q1,1,3,Z1,N/A
1777492711244,q5,1,4,Z3,N/A
1777492711245,q1,1,3,Z2,N/A
1777492711246,q4,1,4,Z3,N/A
1777492711246,q2,1,4,Z2,N/A
1777492711247,q5,1,4,Z3,N/A
1777492711247,q3,1,4,Z1,N/A
1777492711248,q4,1,4,Z2,N/A
1777492711248,q1,1,5,Z5,N/A
1777492711249,q3,1,2,Z5,N/A
1777492711250,q1,1,22,Z1,N/A
1777492711250,q5,1,20,Z3,N/A
1777492711251,q1,1,20,Z2,N/A
1777492711251,q4,1,20,Z3,N/A
1777492711252,q2,1,19,Z2,N/A
1777492711252,q5,1,19,Z3,N/A
1777492711253,q3,1,19,Z1,N/A
1777492711253,q4,1,19,Z2,N/A
1777492711254,q1,1,20,Z5,N/A
1777492711254,q3,1,19,Z5,N/A
1777492712255,q3,1,4,Z3,N/A
1777492712256,q2,1,5,Z5,N/A
1777492712257,q2,1,6,Z1,N/A
1777492712258,q5,1,7,Z1,N/A
1777492712259,q4,1,8,Z5,N/A
1777492712260,q1,1,8,Z2,N/A
1777492712261,q1,1,9,Z3,N/A
1777492712262,q4,1,9,Z2,N/A
1777492712263,q3,1,33,Z3,N/A
1777492712264,q5,1,13,Z4,N/A
1777492712265,q3,1,3,Z2,N/A
1777492712266,q2,1,36,Z5,N/A
1777492712267,q2,1,37,Z1,N/A
1777492712268,q5,1,37,Z1,N/A
1777492712268,q4,1,37,Z5,N/A
1777492712269,q1,1,31,Z2,N/A
1777492712270,q1,1,31,Z3,N/A
1777492712270,q4,1,30,Z2,N/A
1777492712271,q5,1,31,Z4,N/A
1777492712272,q3,1,31,Z2,N/A
1777492713242,q4,1,3,Z2,N/A
1777492713243,q3,1,4,Z3,N/A
1777492713244,q3,1,3,Z1,N/A
1777492713244,q4,1,4,Z2,N/A
1777492713245,q4,1,4,Z1,N/A
1777492713246,q4,1,3,Z5,N/A
1777492713246,q5,1,3,Z2,N/A
1777492713247,q4,1,4,Z5,N/A
1777492713248,q4,1,3,Z2,N/A
1777492713248,q4,1,3,Z3,N/A
1777492713249,q4,1,17,Z2,N/A
1777492713250,q3,1,17,Z3,N/A
1777492713250,q3,1,16,Z1,N/A
1777492713252,q4,1,16,Z2,N/A
1777492713252,q4,1,16,Z1,N/A
1777492713253,q4,1,17,Z3,N/A
1777492713254,q4,1,16,Z5,N/A
1777492713254,q5,1,17,Z2,N/A
1777492713255,q4,1,17,Z5,N/A
1777492713255,q4,1,16,Z2,N/A
1777492927773,q3,0,26,Z1,N/A
1777492927775,q4,0,28,Z2,N/A
1777492927776,q3,0,30,Z3,N/A
1777492927777,q2,0,36,Z4,N/A
1777492927781,q3,0,40,Z5,N/A
1777492927782,q2,0,40,Z1,N/A
1777492927784,q3,0,30,Z5,N/A
1777492927788,q1,0,32,Z5,N/A
1777492927789,q3,0,69,Z1,N/A
1777492927791,q1,0,31,Z2,N/A
1777492927792,q4,0,57,Z2,N/A
1777492927794,q3,0,57,Z3,N/A
1777492927795,q2,0,58,Z4,N/A
1777492927796,q4,0,35,Z2,N/A
1777492927798,q1,0,64,Z2,N/A
1777492927799,q3,0,59,Z5,N/A
1777492927800,q2,0,60,Z1,N/A
1777492927802,q4,0,68,Z2,N/A
1777492927802,q3,0,61,Z5,N/A
1777492927803,q1,0,62,Z5,N/A
1777492928724,q3,1,3,Z5,N/A
1777492928725,q1,1,5,Z5,N/A
1777492928727,q3,1,14,Z5,N/A
1777492928729,q1,1,13,Z5,N/A
1777492928730,q5,0,12,Z5,N/A
1777492928730,q1,0,13,Z4,N/A
1777492928732,q5,0,20,Z5,N/A
1777492928733,q1,0,20,Z4,N/A
1777492928734,q4,0,15,Z1,N/A
1777492928736,q5,0,18,Z2,N/A
1777492928738,q4,0,24,Z1,N/A
1777492928739,q5,0,25,Z2,N/A
1777492928740,q5,0,22,Z4,N/A
1777492928741,q3,0,22,Z2,N/A
1777492928744,q5,0,28,Z4,N/A
1777492928745,q3,0,30,Z2,N/A
1777492928746,q2,0,27,Z3,N/A
1777492928749,q2,0,32,Z3,N/A
1777492928750,q5,0,30,Z1,N/A
1777492928752,q5,0,36,Z1,N/A
1777492929724,q5,1,3,Z4,N/A
1777492929725,q4,1,3,Z2,N/A
1777492929727,q1,1,4,Z4,N/A
1777492929737,q5,1,24,Z4,N/A
1777492929738,q3,1,18,Z3,N/A
1777492929741,q4,1,26,Z2,N/A
1777492929742,q2,1,4,Z4,N/A
1777492929743,q4,1,4,Z1,N/A
1777492929744,q1,1,28,Z4,N/A
1777492929746,q3,1,28,Z3,N/A
1777492929747,q4,0,26,Z1,N/A
1777492929748,q3,0,25,Z4,N/A
1777492929749,q5,1,12,Z2,N/A
1777492929750,q2,1,33,Z4,N/A
1777492929751,q2,1,12,Z1,N/A
1777492929752,q4,1,35,Z1,N/A
1777492929753,q4,0,38,Z1,N/A
1777492929754,q3,0,38,Z4,N/A
1777492929755,q5,1,38,Z2,N/A
1777492929756,q2,1,39,Z1,N/A
1777492930722,q2,1,2,Z3,N/A
1777492930726,q5,1,3,Z5,N/A
1777492930727,q3,1,4,Z5,N/A
1777492930728,q1,1,3,Z2,N/A
1777492930729,q3,1,4,Z5,N/A
1777492930730,q1,1,4,Z4,N/A
1777492930731,q2,1,5,Z3,N/A
1777492930731,q2,1,15,Z3,N/A
1777492930732,q5,1,16,Z5,N/A
1777492930733,q3,1,17,Z5,N/A
1777492930734,q2,1,4,Z3,N/A
1777492930735,q1,1,17,Z2,N/A
1777492930735,q3,1,5,Z3,N/A
1777492930736,q3,1,20,Z5,N/A
1777492930737,q1,0,16,Z1,N/A
1777492930738,q1,1,21,Z4,N/A
1777492930739,q2,1,23,Z3,N/A
1777492930741,q2,1,23,Z3,N/A
1777492930742,q3,1,24,Z3,N/A
1777492930743,q1,0,26,Z1,N/A
1777492931725,q1,1,2,Z2,N/A
1777492931726,q5,1,3,Z2,N/A
1777492931729,q5,1,1,Z1,N/A
1777492931730,q1,1,2,Z2,N/A
1777492931731,q3,1,3,Z3,N/A
1777492931731,q1,1,17,Z2,N/A
1777492931732,q5,1,16,Z2,N/A
1777492931734,q5,1,17,Z1,N/A
1777492931735,q1,1,17,Z2,N/A
1777492931736,q3,1,18,Z3,N/A
1777492931737,q4,0,17,Z4,N/A
1777492931738,q2,0,18,Z2,N/A
1777492931740,q4,0,25,Z4,N/A
1777492931741,q2,0,26,Z2,N/A
1777492931742,q4,0,22,Z4,N/A
1777492931745,q4,0,29,Z4,N/A
1777492931749,q4,0,27,Z3,N/A
1777492931752,q4,0,36,Z3,N/A
1777492931754,q2,0,32,Z2,N/A
1777492931756,q2,0,39,Z2,N/A
1777492932722,q2,1,1,Z3,N/A
1777492932723,q3,1,2,Z2,N/A
1777492932724,q3,1,3,Z1,N/A
1777492932725,q4,1,4,Z1,N/A
1777492932726,q5,1,1,Z5,N/A
1777492932727,q1,1,1,Z4,N/A
1777492932728,q2,1,12,Z3,N/A
1777492932729,q3,1,12,Z2,N/A
1777492932730,q3,1,13,Z1,N/A
1777492932731,q4,1,14,Z1,N/A
1777492932733,q5,1,16,Z5,N/A
1777492932734,q4,0,15,Z3,N/A
1777492932735,q1,1,16,Z4,N/A
1777492932738,q4,0,24,Z3,N/A
1777492932740,q4,0,20,Z3,N/A
1777492932742,q4,0,27,Z3,N/A
1777492932744,q4,0,25,Z3,N/A
1777492932747,q4,0,31,Z3,N/A
1777492932748,q4,0,29,Z2,N/A
1777492932749,q4,0,34,Z2,N/A
1777492933722,q1,1,4,Z4,N/A
1777492933724,q3,1,4,Z1,N/A
1777492933725,q3,1,4,Z4,N/A
1777492933725,q1,1,3,Z1,N/A
1777492933726,q5,1,4,Z4,N/A
1777492933726,q3,1,4,Z4,N/A
1777492933727,q2,1,4,Z1,N/A
1777492933728,q3,1,3,Z2,N/A
1777492933729,q1,1,2,Z1,N/A
1777492933730,q2,0,10,Z5,N/A
1777492933730,q1,1,11,Z4,N/A
1777492933731,q3,1,11,Z1,N/A
1777492933732,q3,1,11,Z4,N/A
1777492933733,q1,1,11,Z1,N/A
1777492933733,q5,1,12,Z4,N/A
1777492933736,q3,1,13,Z4,N/A
1777492933736,q2,1,14,Z1,N/A
1777492933737,q3,1,14,Z2,N/A
1777492933738,q1,1,15,Z1,N/A
1777492933738,q2,0,18,Z5,N/A
1777492934730,q5,1,4,Z5,N/A
1777492934731,q3,1,4,Z4,N/A
1777492934732,q3,1,3,Z5,N/A
1777492934732,q1,1,2,Z4,N/A
1777492934733,q2,1,2,Z4,N/A
1777492934734,q1,1,2,Z5,N/A
1777492934735,q5,1,19,Z5,N/A
1777492934735,q1,1,4,Z1,N/A
1777492934736,q1,1,2,Z1,N/A
1777492934738,q1,1,2,Z1,N/A
1777492934739,q1,1,19,Z4,N/A
1777492934739,q3,1,18,Z4,N/A
1777492934740,q3,1,19,Z5,N/A
1777492934741,q2,1,19,Z4,N/A
1777492934742,q1,1,18,Z5,N/A
1777492934742,q1,1,18,Z1,N/A
1777492934743,q1,1,17,Z1,N/A
1777492934744,q1,1,17,Z1,N/A
1777492934744,q4,0,9,Z2,N/A
1777492934747,q4,0,26,Z2,N/A
1777492935723,q1,1,2,Z1,N/A
1777492935724,q2,1,3,Z3,N/A
1777492935725,q5,1,2,Z5,N/A
1777492935726,q3,1,3,Z3,N/A
1777492935726,q1,1,3,Z5,N/A
1777492935727,q3,1,3,Z1,N/A
1777492935728,q5,1,3,Z4,N/A
1777492935729,q1,1,11,Z1,N/A
1777492935730,q2,1,11,Z3,N/A
1777492935730,q5,1,12,Z5,N/A
1777492935731,q3,1,13,Z1,N/A
1777492935732,q3,1,12,Z3,N/A
1777492935734,q4,0,10,Z5,N/A
1777492935734,q1,1,12,Z5,N/A
1777492935736,q5,1,14,Z4,N/A
1777492935737,q4,0,14,Z3,N/A
1777492935737,q4,0,21,Z5,N/A
1777492935738,q4,0,17,Z5,N/A
1777492935739,q4,0,23,Z3,N/A
1777492935740,q4,0,23,Z5,N/A
1777492936731,q1,1,2,Z1,N/A
1777492936737,q2,1,4,Z1,N/A
1777492936739,q2,1,5,Z4,N/A
1777492936740,q2,1,4,Z4,N/A
1777492936741,q5,1,5,Z1,N/A
1777492936742,q3,1,3,Z3,N/A
1777492936743,q5,1,4,Z4,N/A
1777492936743,q4,1,4,Z5,N/A
1777492936744,q1,1,4,Z2,N/A
1777492936746,q1,1,25,Z1,N/A
1777492936747,q2,1,23,Z1,N/A
1777492936748,q2,1,24,Z4,N/A
1777492936749,q2,1,24,Z4,N/A
1777492936749,q5,1,24,Z1,N/A
1777492936750,q3,1,24,Z3,N/A
1777492936752,q5,1,24,Z4,N/A
1777492936752,q4,1,25,Z5,N/A
1777492936753,q1,1,25,Z2,N/A
1777492936753,q3,1,4,Z4,N/A
1777492936755,q3,1,30,Z4,N/A
1777492937725,q4,1,2,Z2,N/A
1777492937726,q4,1,2,Z2,N/A
1777492937726,q3,1,1,Z4,N/A
1777492937727,q2,1,2,Z4,N/A
1777492937728,q4,1,11,Z2,N/A
1777492937730,q2,1,3,Z2,N/A
1777492937730,q1,1,3,Z4,N/A
1777492937731,q4,1,4,Z2,N/A
1777492937732,q4,1,13,Z2,N/A
1777492937732,q3,1,14,Z4,N/A
1777492937733,q2,1,15,Z4,N/A
1777492937734,q1,0,12,Z3,N/A
1777492937735,q4,0,11,Z4,N/A
1777492937735,q2,1,14,Z2,N/A
1777492937736,q1,1,15,Z4,N/A
1777492937737,q4,1,15,Z2,N/A
1777492937737,q4,0,11,Z4,N/A
1777492937738,q1,0,22,Z3,N/A
1777492937739,q4,0,20,Z4,N/A
1777492937740,q4,0,21,Z4,N/A
1777492938723,q2,1,1,Z2,N/A
1777492938724,q2,1,1,Z4,N/A
1777492938724,q2,1,1,Z2,N/A
1777492938725,q4,1,1,Z1,N/A
1777492938726,q1,1,1,Z3,N/A
1777492938727,q1,1,2,Z1,N/A
1777492938727,q3,1,2,Z2,N/A
1777492938728,q3,1,2,Z1,N/A
